chr,start,end,width,DMR_id,beta_normal,beta_cancer,delta,p.adj,gc.content,no.cpgs.hm450,no.cpgs.genomic,no.cpgs.expected,cpg.ratio,num.changes,feature,f_start,f_end,feature_gene_name,closest_gene_name,closest_distance,gene_start,gene_end,contains.CGI,category,is.hyper,no.atac.peaks,selected
chr16,1104951,1105255,305,4920,0.86520562884325,0.679606133091246,-0.185599495752004,9.08067205540816e-12,0.665573770491803,2,25,33.7573770491803,0.740578865578866,0,INTER,1098244,1151121,-,C1QTNF8,8707,1096243,1096244,CGI,CGI-like distal,hypo,0,FALSE
chr19,9406928,9407419,492,4921,0.180398275445984,0.284014837524282,0.103616562078298,9.1157477501144e-12,0.628048780487805,4,28,47.4878048780488,0.589625064201335,0,INTER,9382617,9412597,-,ZNF266,11662,9419080,9419081,CGI,CGI-like distal,hyper,1,FALSE
chr2,241890645,241891923,1279,4922,0.868836852564946,0.717304102987915,-0.151532749577031,9.21521284106752e-12,0.589523064894449,6,55,111.118060985145,0.494969040247676,0,INTER,241873823,241893984,-,AC131097.4,7215,241899137,241899138,CGI,CGI-like distal,hypo,2,TRUE
chr5,1841434,1841508,75,4923,0.260984278867666,0.410494900657283,0.149510621789617,9.23871295693216e-12,0.64,3,5,7.66666666666667,0.652173913043478,0,INTER,1816605,1877412,-,NDUFS6,40019,1801414,1801415,no CGI,non-CGI small distal,hyper,0,TRUE
chr5,181154301,181154937,637,4924,0.901832534991153,0.799260939886439,-0.102571595104714,9.30657202569589e-12,0.513343799058085,5,20,41.8241758241758,0.478192327903311,0,P2000,181152943,181154942,OR2V2,OR2V2,6,181154942,181154943,no CGI,CGI-like proximal,hypo,0,FALSE
chr10,1465701,1465866,166,4925,0.717481084424533,0.519950658856974,-0.197530425567559,9.49618436144585e-12,0.632530120481928,2,7,16.2650602409639,0.430370370370369,0,INTRON,1379160,1737050,ADARB2,ADARB2,265316,1200384,1200385,no CGI,non-CGI small distal,hypo,1,TRUE
chr7,44238710,44239563,854,4926,0.686471103462906,0.573207398110359,-0.113263705352548,9.50323403578605e-12,0.660421545667447,3,22,93.0245901639344,0.236496607630628,0,INTRON,44234679,44239588,CAMK2B,CAMK2B,2743,44242305,44242306,CGI,non-CGI large distal,hypo,0,FALSE
chr11,133955424,133956434,1011,4927,0.0410252890328084,0.143117457413826,0.102092168381017,9.52554643962276e-12,0.716122650840752,5,99,128.727992087043,0.769063498893531,0,INTRON,133952216,133956690,IGSF9B,IGSF9B,320,133956753,133956754,CGI,CGI-like proximal,hyper,2,FALSE
chr10,1292012,1292043,32,4928,0.929505856891678,0.752638917506521,-0.176866939385157,9.74048940906254e-12,0.53125,2,2,1.625,1.23076923076923,0,INTRON,1271069,1363027,ADARB2,ADARB2,91627,1200384,1200385,no CGI,non-CGI small distal,hypo,0,FALSE
chr10,128476172,128476245,74,4929,0.863099613106142,0.71669419102063,-0.146405422085512,9.74272221029421e-12,0.72972972972973,3,9,9.83783783783784,0.914835164835165,0,INTER,128128385,129465184,-,MKI67,349787,128126384,128126385,no CGI,non-CGI small distal,hypo,0,FALSE
chr9,97852597,97852962,366,4930,0.103464196290603,0.221123055645495,0.117658859354892,9.75938346049602e-12,0.576502732240437,4,17,30.327868852459,0.560540540540541,0,P2000,97851254,97853253,FOXE1,FOXE1,292,97853253,97853254,CGI,CGI-like proximal,hyper,0,TRUE
chr6,109978896,109979030,135,4931,0.189194798048477,0.294503394120913,0.105308596072436,9.82508516739086e-12,0.548148148148148,5,6,10.0740740740741,0.595588235294116,0,INTRON,109978802,109979094,GPR6,GPR6,83,109979112,109979113,CGI,non-CGI small proximal,hyper,0,TRUE
chr15,78811782,78812139,358,4932,0.213872816747252,0.340295927595078,0.126423110847827,9.8736935803647e-12,0.692737430167598,3,23,42.6703910614525,0.539015449070438,0,INTRON,78811431,78840551,ADAMTS7,ADAMTS7,351,78811430,78811431,CGI,CGI-like proximal,hyper,1,FALSE
chr16,25691249,25691839,591,4933,0.100367485775437,0.2093928047753,0.109025318999863,1.0009649620114e-11,0.598984771573604,5,29,49.1116751269036,0.590490956072351,0,P2000,25690026,25692025,HS3ST4,HS3ST4,187,25692025,25692026,CGI,CGI-like proximal,hyper,0,TRUE
chr19,2294888,2295457,570,4934,0.472141742857827,0.583698624779754,0.111556881921928,1.00339256825175e-11,0.563157894736842,4,23,44.919298245614,0.512029370410874,0,INTER,2294024,2321516,-,LINGO3,2864,2292023,2292024,CGI,CGI-like distal,hyper,0,TRUE
chr4,1417790,1418243,454,4935,0.896247836373456,0.749715004466639,-0.146532831906818,1.01095316156049e-11,0.552863436123348,3,23,34.6651982378855,0.663489642902528,0,INTER,1408331,1617914,-,NKX1-1,11459,1406330,1406331,no CGI,CGI-like distal,hypo,1,TRUE
chr20,59190260,59190888,628,4936,0.835994240554486,0.719742528819389,-0.116251711735096,1.01739633439726e-11,0.461049284578696,5,10,33.368839427663,0.299680785173186,1,INTRON,59160895,59190983,ZNF831,ZNF831,132,59191019,59191020,no CGI,non-CGI large proximal,hypo,0,FALSE
chr7,21967922,21967959,38,4937,0.44376359525737,0.275803339996085,-0.167960255261286,1.01854467141943e-11,0.552631578947369,2,2,2.89473684210526,0.690909090909092,0,INTER,21948084,22118237,-,CDCA7L,21838,21946083,21946084,no CGI,non-CGI small distal,hypo,0,FALSE
chr2,126878038,126878102,65,4938,0.8734676522898,0.740294127486648,-0.133173524803152,1.02658191959431e-11,0.753846153846154,3,6,7.84615384615385,0.764705882352941,0,INTER,126696675,126896896,-,AC114783.1,20794,126898895,126898896,no CGI,non-CGI small distal,hypo,0,FALSE
chr19,1523443,1523918,475,4939,0.315224007954296,0.449993440372905,0.13476943241861,1.02690697188402e-11,0.680672268907563,3,35,54.2941176470588,0.644637053087758,1,P2000,1522074,1524073,PLK5,PLK5,156,1524073,1524074,CGI,CGI-like proximal,hyper,0,TRUE
chr15,25217568,25218238,671,4940,0.712190922182308,0.553359005157829,-0.158831917024479,1.02794759648201e-11,0.614008941877794,3,12,61.2026825633383,0.196069837095478,0,INTER,25094377,25333727,-,AC124312.1,125191,25092376,25092377,no CGI,non-CGI large distal,hypo,0,FALSE
chr8,90985582,90985757,176,4941,0.124256809397814,0.339858364699925,0.215601555302112,1.04191163285622e-11,0.693181818181818,2,14,21,0.666666666666667,0,P2000,90985257,90987257,C8orf88,C8orf88,325,90985256,90985257,CGI,non-CGI small proximal,hyper,1,FALSE
chr5,3220833,3221132,300,4942,0.889019259088422,0.742206138375737,-0.146813120712685,1.05707906309797e-11,0.626666666666667,3,16,29.3333333333333,0.545454545454546,0,INTER,2755397,3594054,-,IRX1,374922,3596053,3596054,no CGI,CGI-like distal,hypo,0,FALSE
chr7,4742073,4743012,940,4943,0.901159741834989,0.781770904226281,-0.119388837608707,1.05739954544159e-11,0.561702127659575,4,29,73.9914893617021,0.391936968023925,0,INTRON,4741023,4754458,FOXK1,FOXK1,1214,4740858,4740859,no CGI,CGI-like proximal,hypo,2,TRUE
chr5,28808930,28810538,1609,4944,0.874063474967743,0.77374003514475,-0.100323439822992,1.05977075128154e-11,0.640149160969546,7,95,164.828464885022,0.576356760140115,0,INTER,27123150,31191750,-,CDH9,1687780,27121149,27121150,CGI,CGI-like distal,hypo,0,FALSE
chr1,166988984,166989071,88,4945,0.891238101975729,0.769976382185457,-0.121261719790271,1.06194083686202e-11,0.5,4,6,4.57954545454546,1.31017369727047,0,INTRON,166975666,166989088,MAEL,MAEL,18,166989088,166989089,CGI,non-CGI small proximal,hypo,0,FALSE
chr11,44764554,44764716,163,4946,0.768574360723699,0.582444615319314,-0.186129745404385,1.0732904538593e-11,0.552147239263804,2,2,12.2024539877301,0.163901458019105,0,INTRON,44764512,44859602,TSPAN18,TSPAN18,128,44764425,44764426,no CGI,non-CGI small proximal,hypo,0,FALSE
chr18,7229728,7231088,1361,4947,0.838127574957907,0.700012453801953,-0.138115121155954,1.08264380443584e-11,0.47391623806025,5,19,76.3776634827333,0.248763828763829,0,P2000,7229125,7231124,LRRC30,LRRC30,37,7231124,7231125,no CGI,non-CGI large proximal,hypo,0,FALSE
chr20,61902761,61903158,398,4948,0.837139201145283,0.620847506918375,-0.216291694226909,1.08700239499794e-11,0.449748743718593,2,9,20.1256281407035,0.447191011235956,0,INTRON,61895047,61910421,CDH4,TAF4,95029,61998186,61998187,no CGI,CGI-like distal,hypo,0,FALSE
chr22,29720930,29721170,241,4949,0.149177746344131,0.27600368932114,0.126825942977009,1.09483037771262e-11,0.705394190871369,4,26,29.9419087136929,0.868348115299336,0,INTRON,29720533,29727661,CABP7,CABP7,846,29720083,29720084,CGI,CGI-like proximal,hyper,0,TRUE
chr1,107141153,107142129,977,4950,0.0329117816283349,0.172570153202458,0.139658371574123,1.09610248994326e-11,0.650972364380758,6,97,102.963152507677,0.942084596649929,0,INTRON,107141140,107148068,NTNG1,NTNG1,114,107141038,107141039,CGI,CGI-like proximal,hyper,0,TRUE
chr1,3393300,3393849,550,4951,0.27135409054474,0.456931891714578,0.185577801169838,1.09895523945326e-11,0.62,4,44,52.7527272727273,0.834080099262425,0,INTRON,3386918,3396490,PRDM16,PRDM16,2642,3396490,3396491,CGI,CGI-like distal,hyper,0,TRUE
chr12,132595879,132596193,315,4952,0.558305249611989,0.399783363590795,-0.158521886021193,1.09897478347701e-11,0.6,2,16,28.3111111111111,0.565149136577708,0,INTER,132585188,132603168,-,LRCOL1,14181,132610373,132610374,no CGI,CGI-like distal,hypo,1,TRUE
chr9,127121747,127122178,432,4953,0.407206462744169,0.555445470029543,0.148239007285374,1.11239572072948e-11,0.608796296296296,3,17,38.6388888888889,0.439971243709561,0,INTRON,127108780,127122314,RALGPS1,ANGPTL2,456,127122633,127122634,no CGI,CGI-like proximal,hyper,1,FALSE
chr10,132974121,132974449,329,4954,0.898119724876484,0.720272793697941,-0.177846931178543,1.11527263751684e-11,0.610942249240122,2,15,30.4802431610942,0.492122058236937,0,INTER,132944823,133068929,-,CFAP46,31298,132942822,132942823,no CGI,CGI-like distal,hypo,0,FALSE
chr11,124618897,124619027,131,4955,0.751198106812443,0.589682266228768,-0.161515840583676,1.12308950257524e-11,0.480916030534351,2,4,7.02290076335878,0.569565217391304,0,INTRON,124617488,124619295,PANX3,TBRG1,3843,124622869,124622870,no CGI,non-CGI small distal,hypo,0,FALSE
chr19,57099168,57099502,334,4956,0.318465162200205,0.453299037297373,0.134833875097168,1.13415341149037e-11,0.6,4,23,29.755223880597,0.772973515248797,1,INTER,56842729,57117138,-,USP29,19636,57119137,57119138,CGI,CGI-like distal,hyper,0,TRUE
chr17,10518593,10518760,168,4957,0.764677162147316,0.585481851615112,-0.179195310532203,1.17001999221549e-11,0.321428571428571,2,2,4.19047619047619,0.477272727272727,0,P2000,10518543,10520543,MYH1,MYH1,50,10518542,10518543,no CGI,non-CGI small proximal,hypo,0,FALSE
chr10,1210399,1210711,313,4958,0.77305284466834,0.618044567131797,-0.155008277536543,1.17206190794862e-11,0.520766773162939,6,15,21.1821086261981,0.70814479638009,0,INTRON,1200385,1216950,ADARB2,ADARB2,10014,1200384,1200385,no CGI,CGI-like distal,hypo,0,FALSE
chr2,886301,886430,130,4959,0.812955312393324,0.627790733240575,-0.185164579152748,1.17780450200782e-11,0.553846153846154,2,4,9.69230769230769,0.412698412698413,0,INTER,688348,948868,-,SNTG2,64438,950867,950868,no CGI,non-CGI small distal,hypo,0,FALSE
chr16,46573776,46573991,216,4960,0.752169131533456,0.599652748430236,-0.15251638310322,1.18109779668898e-11,0.555555555555556,2,11,16.662037037037,0.660183384273411,0,INTER,33847229,46580553,-,SHCBP1,42002,46615992,46615993,no CGI,CGI-like distal,hypo,0,FALSE
chr2,222295767,222295850,84,4961,0.0935543303629127,0.268781920613339,0.175227590250427,1.18142650411106e-11,0.535714285714286,2,2,5.66666666666667,0.352941176470588,0,INTRON,222295657,222296977,PAX3,CCDC140,2297,222298146,222298147,CGI,non-CGI small distal,hyper,0,TRUE
chr15,28106461,28107339,879,4962,0.103812860385539,0.223788225957451,0.119975365571912,1.18182401737838e-11,0.717861205915813,6,94,113.219567690557,0.830245176848878,0,INTER,28101358,28111039,-,OCA2,7103,28099357,28099358,CGI,CGI-like distal,hyper,0,TRUE
chr7,147803411,147803630,220,4963,0.678160142067439,0.473956840208691,-0.204203301858748,1.20307467091131e-11,0.468181818181818,2,3,11.9636363636364,0.250759878419452,0,INTRON,147639306,147903564,CNTNAP2,CNTNAP2,330054,148133683,148133684,no CGI,non-CGI large distal,hypo,0,FALSE
chr1,158930298,158930594,297,4964,0.727323488511724,0.480413846221522,-0.246909642290202,1.20438074092845e-11,0.404040404040404,2,6,12.0673400673401,0.49720982142857,0,P2000,158928796,158930795,PYHIN1,PYHIN1,202,158930795,158930796,no CGI,CGI-like proximal,hypo,0,FALSE
chr16,31216176,31216738,563,4965,0.106471263285781,0.271649457606132,0.165178194320351,1.2065055974038e-11,0.609236234458259,4,24,52.0817051509769,0.460814405565787,0,INTRON,31216157,31216742,TRIM72,PYDC1,621,31217358,31217359,CGI,CGI-like proximal,hyper,0,TRUE
chr8,48129431,48131151,1721,4966,0.797850390933254,0.673285464023522,-0.124564926909732,1.21328995795028e-11,0.52295177222545,6,48,117.031377106334,0.410146417027867,0,INTER,48064708,48713633,-,UBE2V2,87684,48041746,48041747,CGI,CGI-like distal,hypo,0,FALSE
chr16,62035413,62035433,21,4967,0.0996577765768049,0.252712537227244,0.153054760650439,1.21361076987523e-11,0.714285714285714,2,3,2.57142857142857,1.16666666666667,0,INTRON,62035134,62036079,CDH8,CDH8,279,62035133,62035134,CGI,non-CGI small proximal,hyper,0,TRUE
chr17,74584319,74584942,624,4968,0.705967479240438,0.570768830983738,-0.135198648256699,1.21688239401761e-11,0.477564102564103,7,14,35.5769230769231,0.393513513513513,0,INTRON,74582311,74588510,CD300LD,CD300LD,7341,74592282,74592283,no CGI,non-CGI large distal,hypo,0,FALSE
chr5,504245,506357,2113,4969,0.646721381409225,0.537507015558111,-0.109214365851113,1.21852397632646e-11,0.643634642688121,8,70,200.840037860861,0.348536082474227,0,INTRON,492071,524111,SLC9A3,SLC9A3,17973,524329,524330,CGI,CGI-like distal,hypo,0,FALSE
chr4,146636622,146637392,771,4970,0.220509923597146,0.373576319819262,0.153066396222116,1.23030876902488e-11,0.53307392996109,6,39,52.9494163424125,0.736552028218694,0,P2000,146636893,146638892,POU4F2,POU4F2,1501,146638892,146638893,CGI,CGI-like proximal,hyper,0,TRUE
chr8,86231448,86231754,307,4971,0.867903535218937,0.706351167965994,-0.161552367252943,1.2388109102204e-11,0.47557003257329,3,3,17.1986970684039,0.174431818181818,0,P2000,86230381,86232381,SLC7A13,SLC7A13,1067,86230380,86230381,no CGI,non-CGI large proximal,hypo,0,FALSE
chr9,124014488,124014881,394,4972,0.232605774254716,0.372289920353382,0.139684146098667,1.25087830769982e-11,0.482233502538071,3,4,22.743654822335,0.175873228434327,0,INTRON,124014163,124015097,LHX2,LHX2,516,124015396,124015397,no CGI,non-CGI large proximal,hyper,0,TRUE
chr15,66714360,66714793,434,4973,0.569393377866291,0.730692163830049,0.161298785963758,1.26488550624455e-11,0.456221198156682,2,6,22.0645161290323,0.271929824561403,0,INTRON,66711724,66716420,SMAD6,SMAD6,2663,66711696,66711697,no CGI,non-CGI large distal,hyper,0,FALSE
chr4,55346827,55347169,343,4974,0.397321403811896,0.230957723642794,-0.166363680169102,1.26553177830036e-11,0.565597667638484,2,16,27.2448979591837,0.587265917602996,0,INTRON,55346557,55359345,SRD5A3,SRD5A3,415,55346411,55346412,CGI,CGI-like proximal,hypo,1,FALSE
chr22,48684490,48684828,339,4975,0.897303038160526,0.743335380451675,-0.153967657708851,1.26991608719176e-11,0.563421828908555,2,8,26.5781710914454,0.300998890122087,0,INTRON,48646746,48693246,FAM19A5,FAM19A5,8419,48693246,48693247,no CGI,non-CGI large distal,hypo,0,FALSE
chr15,25050666,25051481,816,4976,0.848563801420373,0.747702055893893,-0.10086174552648,1.27503632506757e-11,0.511029411764706,6,15,53.2671568627451,0.281599411033912,0,INTER,24978723,25091959,-,AC124312.1,40896,25092376,25092377,no CGI,non-CGI large distal,hypo,0,FALSE
chr10,129392125,129392196,72,4977,0.91792210094016,0.76728674746594,-0.15063535347422,1.29077949531728e-11,0.527777777777778,2,3,5.01388888888889,0.598337950138504,0,INTER,128128385,129465184,-,MGMT,74988,129467183,129467184,no CGI,non-CGI small distal,hypo,0,FALSE
chr3,126395075,126395221,147,4978,0.210480299078751,0.353045469442335,0.142565170363584,1.30169456537549e-11,0.646258503401361,2,11,14.734693877551,0.746537396121885,0,INTRON,126394978,126395396,CFAP100,CFAP100,136,126394938,126394939,CGI,non-CGI small proximal,hyper,1,FALSE
chr18,79552717,79554033,1317,4979,0.874489236117648,0.767556525783034,-0.106932710334614,1.31980869280684e-11,0.626423690205011,5,73,128.744115413819,0.567016207034845,0,INTER,79529325,79677801,-,CTDP1,125768,79679800,79679801,CGI,CGI-like distal,hypo,0,FALSE
chr10,128623930,128624681,752,4980,0.945934970920182,0.826722516513595,-0.119212454406587,1.32469034923338e-11,0.418882978723404,3,17,32.8404255319149,0.517654680919987,0,INTER,128128385,129465184,-,MKI67,497545,128126384,128126385,no CGI,CGI-like distal,hypo,0,FALSE
chr6,6534564,6534606,43,4981,0.919337997768987,0.729586043406743,-0.189751954362244,1.3301346703454e-11,0.72093023255814,2,4,5.30232558139535,0.754385964912281,0,INTER,6323013,6586108,-,LY86,53502,6588107,6588108,no CGI,non-CGI small distal,hypo,0,FALSE
chr1,156893337,156893568,232,4982,0.178134120785528,0.341905639925906,0.163771519140378,1.33738289423228e-11,0.620689655172414,2,10,21.6163793103448,0.462612163509472,0,P2000,156891720,156893719,PEAR1,PEAR1,152,156893719,156893720,no CGI,CGI-like proximal,hyper,0,TRUE
chr11,90134217,90134511,295,4983,0.31348770743628,0.440752190464144,0.127264483027864,1.34452027995975e-11,0.454237288135593,5,11,15.0508474576271,0.730855855855857,0,INTRON,90132203,90134528,NAALAD2,NAALAD2,18,90134528,90134529,no CGI,CGI-like proximal,hyper,0,TRUE
chr2,241815165,241815899,735,4984,0.904545090485597,0.740981827091283,-0.163563263394314,1.35549425578571e-11,0.638095238095238,2,23,69.156462585034,0.332579185520362,0,INTRON,241815147,241816050,NEU4,NEU4,1148,241814016,241814017,CGI,CGI-like proximal,hypo,0,FALSE
chr10,1516567,1517054,488,4985,0.750148069369423,0.632497752903726,-0.117650316465697,1.37430621742681e-11,0.502049180327869,6,23,30.4303278688525,0.755824915824915,0,INTRON,1379160,1737050,ADARB2,ADARB2,220422,1737475,1737476,no CGI,CGI-like distal,hypo,0,FALSE
chr10,132851453,132851674,222,4986,0.885402518779079,0.756500400200007,-0.128902118579073,1.37632891703108e-11,0.54954954954955,3,13,15.1351351351351,0.858928571428574,0,INTRON,132851305,132857589,CFAP46,CFAP46,16100,132835352,132835353,no CGI,CGI-like distal,hypo,0,FALSE
chr19,17861515,17861919,405,4987,0.774121292443283,0.645119414493975,-0.129001877949308,1.38222698106783e-11,0.565432098765432,4,11,31.5259259259259,0.348919172932331,0,INTRON,17861472,17862093,RPL18A,RPL18A,752,17860762,17860763,no CGI,CGI-like proximal,hypo,0,FALSE
chr5,2334771,2335609,839,4988,0.612435020957468,0.468567315115726,-0.143867705841742,1.3913778457753e-11,0.538736591179976,5,35,60.8474374255066,0.575209104620869,2,INTER,1889236,2745844,-,IRX2,416046,2751654,2751655,no CGI,CGI-like distal,hypo,1,TRUE
chr5,2564637,2565435,799,4989,0.875492748196381,0.708980210201993,-0.166512537994388,1.39828844486515e-11,0.470588235294118,2,14,44.2302878598248,0.316525183927561,0,INTER,1889236,2745844,-,IRX2,186220,2751654,2751655,CGI,non-CGI large distal,hypo,0,FALSE
chr16,166101,166245,145,4990,0.140507906833221,0.307250497349463,0.166742590516242,1.40545084007444e-11,0.717241379310345,2,14,18.4758620689655,0.757745427398284,0,INTRON,166089,166267,HBM,HBM,123,165977,165978,CGI,non-CGI small proximal,hyper,0,TRUE
chr11,55773542,55773793,252,4991,0.716453628397743,0.52733123340368,-0.189122394994063,1.42498734257004e-11,0.396825396825397,2,2,9.88492063492063,0.202328382175833,0,INTER,55666096,55793556,-,OR5D14,21763,55795555,55795556,no CGI,non-CGI large distal,hypo,0,FALSE
chr19,48044057,48045136,1080,4992,0.703552275026318,0.580629421463328,-0.12292285356299,1.43807119841108e-11,0.524074074074074,5,16,68.9481481481482,0.232058444348947,0,P2000,48044053,48046053,CABP5,CABP5,4,48044052,48044053,no CGI,non-CGI large proximal,hypo,0,FALSE
